timestamp,temperature,pressure,humidity,accel,latitude,longitude,altitude,liftoffTime,deployTime
21.172,31.28,1025.186,40.909,-0.06,0.0,0.0,0.0,0.0,0.0
21.291,31.32,1025.31,40.855,-0.02,0.0,0.0,0.0,0.0,0.0
21.374,31.33,1025.291,40.822,-0.09,0.0,0.0,0.0,0.0,0.0
21.479,31.33,1025.327,40.937,-0.05,0.0,0.0,0.0,0.0,0.0
21.588,31.35,1025.342,40.893,-0.08,0.0,0.0,0.0,0.0,0.0
21.731,31.35,1025.35,40.848,-0.07,0.0,0.0,0.0,0.0,0.0
21.838,31.36,1025.308,40.802,-0.06,0.0,0.0,0.0,0.0,0.0
21.929,31.26,1025.181,40.885,-0.06,0.0,0.0,0.0,0.0,0.0
22.044,31.26,1025.175,40.805,-0.04,0.0,0.0,0.0,0.0,0.0
22.137,31.25,1025.142,40.872,-0.06,0.0,0.0,0.0,0.0,0.0
22.228,31.25,1025.154,40.952,-0.03,0.0,0.0,0.0,0.0,0.0
22.37,31.3,1025.269,40.843,-0.09,0.0,0.0,0.0,0.0,0.0
22.482,31.29,1025.217,40.887,-0.05,0.0,0.0,0.0,0.0,0.0
22.58,31.36,1025.31,40.802,-0.07,0.0,0.0,0.0,0.0,0.0
22.681,31.34,1025.262,40.868,-0.06,0.0,0.0,0.0,0.0,0.0
22.793,31.33,1025.243,40.868,-0.02,0.0,0.0,0.0,0.0,0.0
22.871,31.32,1025.224,40.844,-0.06,0.0,0.0,0.0,0.0,0.0
23.043,31.3,1025.188,40.82,-0.05,0.0,0.0,0.0,0.0,0.0
23.129,31.32,1025.183,40.832,-0.05,0.0,0.0,0.0,0.0,0.0
23.23,31.33,1025.255,40.822,-0.05,0.0,0.0,0.0,0.0,0.0
23.337,31.33,1025.24,40.799,-0.08,0.0,0.0,0.0,0.0,0.0
23.505,31.33,1025.274,40.776,-0.05,0.0,0.0,0.0,0.0,0.0
23.593,31.37,1025.261,40.78,-0.04,0.0,0.0,0.0,0.0,0.0
23.678,31.29,1025.15,40.807,-0.03,0.0,0.0,0.0,0.0,0.0
23.79,31.28,1025.137,40.887,-0.03,0.0,0.0,0.0,0.0,0.0
23.877,31.3,1025.14,40.796,-0.05,0.0,0.0,0.0,0.0,0.0
23.977,31.3,1025.177,40.854,-0.07,0.0,0.0,0.0,0.0,0.0
24.073,31.31,1025.183,40.878,-0.01,0.0,0.0,0.0,0.0,0.0
24.18,31.31,1025.188,40.89,-0.06,0.0,0.0,0.0,0.0,0.0
24.318,31.29,1025.155,40.728,-0.06,0.0,0.0,0.0,0.0,0.0
24.425,31.3,1025.18,40.809,-0.05,0.0,0.0,0.0,0.0,0.0
24.537,31.39,1025.341,40.735,-0.09,0.0,0.0,0.0,0.0,0.0
24.627,31.38,1025.305,40.792,-0.07,0.0,0.0,0.0,0.0,0.0
24.755,31.38,1025.315,40.952,-0.05,0.0,0.0,0.0,0.0,0.0
24.879,31.36,1025.217,40.79,-0.07,0.0,0.0,0.0,0.0,0.0
24.986,31.36,1025.216,40.813,-0.07,0.0,0.0,0.0,0.0,0.0
25.079,31.31,1025.196,40.81,0.0,0.0,0.0,0.0,0.0,0.0
25.187,31.31,1025.189,40.81,-0.04,0.0,0.0,0.0,0.0,0.0
25.289,31.35,1025.238,40.79,-0.11,0.0,0.0,0.0,0.0,0.0
25.428,31.34,1025.243,40.789,0.0,0.0,0.0,0.0,0.0,0.0
25.561,31.39,1025.302,40.771,-0.04,0.0,0.0,0.0,0.0,0.0
25.625,31.35,1025.212,40.824,-0.1,0.0,0.0,0.0,0.0,0.0
25.737,31.34,1025.201,40.788,-0.01,0.0,0.0,0.0,0.0,0.0
25.822,31.35,1025.213,40.778,-0.05,0.0,0.0,0.0,0.0,0.0
25.934,31.34,1025.203,40.742,-0.06,0.0,0.0,0.0,0.0,0.0
26.038,31.33,1025.162,40.765,-0.02,0.0,0.0,0.0,0.0,0.0
26.132,31.34,1025.201,40.834,-0.03,0.0,0.0,0.0,0.0,0.0
26.292,31.33,1025.177,40.775,-0.06,0.0,0.0,0.0,0.0,0.0
26.382,31.33,1025.158,40.593,-0.02,0.0,0.0,0.0,0.0,0.0
26.487,31.39,1025.309,40.885,-0.09,0.0,0.0,0.0,0.0,0.0
26.572,31.41,1025.343,40.703,-0.04,0.0,0.0,0.0,0.0,0.0
26.68,31.41,1025.343,40.761,-0.06,0.0,0.0,0.0,0.0,0.0
26.792,31.41,1025.299,40.806,-0.08,0.0,0.0,0.0,0.0,0.0
26.932,31.4,1025.31,40.702,-0.04,0.0,0.0,0.0,0.0,0.0
27.028,31.42,1025.303,40.761,-0.07,0.0,0.0,0.0,0.0,0.0
27.124,31.33,1025.193,40.708,-0.05,0.0,0.0,0.0,0.0,0.0
27.239,31.33,1025.177,40.788,-0.01,0.0,0.0,0.0,0.0,0.0
27.326,31.34,1025.202,40.765,-0.05,0.0,0.0,0.0,0.0,0.0
27.438,31.33,1025.178,40.765,-0.05,0.0,0.0,0.0,0.0,0.0
27.572,31.34,1025.18,40.721,-0.06,0.0,0.0,0.0,0.0,0.0
