timestamp,temperature,pressure,humidity,accel,latitude,longitude,altitude,liftoffTime,deployTime
727.006,27.75,1029.189,37.739,9.6,0.0,0.0,0.0,0.0,0.0
727.145,27.75,1029.208,37.729,9.68,0.0,0.0,0.0,0.0,0.0
727.344,27.86,1029.375,37.749,9.49,0.0,0.0,0.0,0.0,0.0
727.564,27.83,1029.306,37.724,9.46,0.0,0.0,0.0,0.0,0.0
727.683,27.83,1029.285,37.757,9.43,0.0,0.0,0.0,0.0,0.0
727.834,27.82,1029.295,37.746,9.28,0.0,0.0,0.0,0.0,0.0
727.902,27.78,1029.172,37.754,9.39,0.0,0.0,0.0,0.0,0.0
728.007,27.8,1029.25,37.756,9.33,0.0,0.0,0.0,0.0,0.0
728.096,27.81,1029.294,37.79,9.24,0.0,0.0,0.0,0.0,0.0
728.262,27.83,1029.323,37.734,9.12,0.0,0.0,0.0,0.0,0.0
728.402,27.87,1029.294,37.727,9.25,0.0,0.0,0.0,0.0,0.0
728.512,27.77,1029.165,37.729,9.27,0.0,0.0,0.0,0.0,0.0
728.654,27.86,1029.365,37.692,9.14,0.0,0.0,0.0,0.0,0.0
728.761,27.87,1029.333,37.669,9.27,0.0,0.0,0.0,0.0,0.0
728.846,27.78,1029.216,37.686,9.36,0.0,0.0,0.0,0.0,0.0
728.959,27.79,1029.229,37.743,9.38,0.0,0.0,0.0,0.0,0.0
729.045,27.75,1029.166,37.797,9.29,0.0,0.0,0.0,0.0,0.0
729.151,27.76,1029.165,37.763,9.43,0.0,0.0,0.0,0.0,0.0
729.343,27.77,1029.212,37.708,9.49,0.0,0.0,0.0,0.0,0.0
729.508,27.76,1029.181,37.752,9.56,0.0,0.0,0.0,0.0,0.0
729.596,27.76,1029.194,37.738,9.58,0.0,0.0,0.0,0.0,0.0
729.736,27.84,1029.294,37.713,9.52,0.0,0.0,0.0,0.0,0.0
729.794,27.82,1029.272,37.723,9.46,0.0,0.0,0.0,0.0,0.0
729.943,27.79,1029.199,37.663,9.48,0.0,0.0,0.0,0.0,0.0
730.008,27.82,1029.244,37.791,9.48,0.0,0.0,0.0,0.0,0.0
730.208,27.81,1029.235,37.744,9.5,0.0,0.0,0.0,0.0,0.0
730.346,27.79,1029.198,37.788,9.5,0.0,0.0,0.0,0.0,0.0
730.46,27.79,1029.217,37.731,9.52,0.0,0.0,0.0,0.0,0.0
730.564,27.86,1029.406,37.828,9.52,0.0,0.0,0.0,0.0,0.0
730.654,27.88,1029.434,37.717,9.56,0.0,0.0,0.0,0.0,0.0
730.763,27.89,1029.442,37.671,9.49,0.0,0.0,0.0,0.0,0.0
730.853,27.89,1029.427,37.684,9.52,0.0,0.0,0.0,0.0,0.0
731.038,27.89,1029.416,37.796,9.52,0.0,0.0,0.0,0.0,0.0
731.104,27.86,1029.352,37.783,9.5,0.0,0.0,0.0,0.0,0.0
731.206,27.8,1029.267,37.744,9.44,0.0,0.0,0.0,0.0,0.0
731.296,27.8,1029.303,37.767,9.4,0.0,0.0,0.0,0.0,0.0
731.458,27.78,1029.25,37.744,9.51,0.0,0.0,0.0,0.0,0.0
731.601,27.89,1029.424,37.717,9.39,0.0,0.0,0.0,0.0,0.0
731.728,27.83,1029.284,37.724,9.49,0.0,0.0,0.0,0.0,0.0
731.876,27.83,1029.332,37.734,9.6,0.0,0.0,0.0,0.0,0.0
731.96,27.89,1029.394,37.729,9.68,0.0,0.0,0.0,0.0,0.0
732.047,27.79,1029.243,37.687,9.62,0.0,0.0,0.0,0.0,0.0
732.16,27.82,1029.297,37.678,9.73,0.0,0.0,0.0,0.0,0.0
732.295,27.85,1029.316,37.69,9.65,0.0,0.0,0.0,0.0,0.0
732.456,27.88,1029.393,37.762,9.52,0.0,0.0,0.0,0.0,0.0
732.546,27.9,1029.387,37.729,9.7,0.0,0.0,0.0,0.0,0.0
732.705,27.81,1029.227,37.563,9.48,0.0,0.0,0.0,0.0,0.0
732.798,27.81,1029.256,37.699,9.42,0.0,0.0,0.0,0.0,0.0
732.948,27.9,1029.423,37.695,9.4,0.0,0.0,0.0,0.0,0.0
732.997,27.9,1029.383,37.718,9.48,0.0,0.0,0.0,0.0,0.0
733.107,27.88,1029.374,37.682,9.4,0.0,0.0,0.0,0.0,0.0
733.214,27.89,1029.378,37.706,9.4,0.0,0.0,0.0,0.0,0.0
733.317,27.88,1029.34,37.704,9.31,0.0,0.0,0.0,0.0,0.0
733.408,27.87,1029.306,37.714,9.32,0.0,0.0,0.0,0.0,0.0
733.552,27.83,1029.259,37.712,9.36,0.0,0.0,0.0,0.0,0.0
733.658,27.86,1029.296,37.703,9.36,0.0,0.0,0.0,0.0,0.0
733.798,27.84,1029.312,37.725,9.3,0.0,0.0,0.0,0.0,0.0
733.96,27.9,1029.331,37.639,9.48,0.0,0.0,0.0,0.0,0.0
734.051,27.82,1029.198,37.666,9.39,0.0,0.0,0.0,0.0,0.0
734.214,27.88,1029.361,37.75,9.53,0.0,0.0,0.0,0.0,0.0
734.324,27.91,1029.332,37.627,9.54,0.0,0.0,0.0,0.0,0.0
734.43,27.81,1029.174,37.733,9.53,0.0,0.0,0.0,0.0,0.0
734.495,27.81,1029.161,37.653,9.39,0.0,0.0,0.0,0.0,0.0
734.632,27.82,1029.213,37.724,9.47,0.0,0.0,0.0,0.0,0.0
734.697,27.8,1029.15,37.619,9.58,0.0,0.0,0.0,0.0,0.0
734.801,27.83,1029.207,37.609,9.46,0.0,0.0,0.0,0.0,0.0
734.945,27.82,1029.183,37.711,9.33,0.0,0.0,0.0,0.0,0.0
735.162,27.91,1029.3,37.662,9.36,0.0,0.0,0.0,0.0,0.0
735.445,27.82,1029.201,37.677,9.19,0.0,0.0,0.0,0.0,0.0
735.572,27.91,1029.311,37.662,9.13,0.0,0.0,0.0,0.0,0.0
735.654,27.86,1029.205,37.657,9.08,0.0,0.0,0.0,0.0,0.0
735.743,27.86,1029.2,37.691,9.08,0.0,0.0,0.0,0.0,0.0
735.91,27.85,1029.193,37.612,9.19,0.0,0.0,0.0,0.0,0.0
735.995,27.84,1029.182,37.611,9.18,0.0,0.0,0.0,0.0,0.0
736.149,27.88,1029.296,37.728,9.22,0.0,0.0,0.0,0.0,0.0
736.197,27.88,1029.304,37.728,9.4,0.0,0.0,0.0,0.0,0.0
736.302,27.9,1029.336,37.615,9.21,0.0,0.0,0.0,0.0,0.0
736.418,27.92,1029.351,37.663,9.34,0.0,0.0,0.0,0.0,0.0
736.495,27.92,1029.362,37.663,9.57,0.0,0.0,0.0,0.0,0.0
736.609,27.92,1029.35,37.731,9.57,0.0,0.0,0.0,0.0,0.0
736.748,27.92,1029.373,37.686,9.53,0.0,0.0,0.0,0.0,0.0
736.861,27.92,1029.343,37.583,9.53,0.0,0.0,0.0,0.0,0.0
736.967,27.82,1029.22,37.654,9.43,0.0,0.0,0.0,0.0,0.0
737.055,27.83,1029.258,37.666,9.35,0.0,0.0,0.0,0.0,0.0
737.162,27.83,1029.212,37.666,9.39,0.0,0.0,0.0,0.0,0.0
737.417,27.84,1029.286,37.667,9.41,0.0,0.0,0.0,0.0,0.0
737.511,27.92,1029.391,37.674,9.27,0.0,0.0,0.0,0.0,0.0
737.608,27.86,1029.262,37.578,9.29,0.0,0.0,0.0,0.0,0.0
737.696,27.82,1029.203,37.621,9.38,0.0,0.0,0.0,0.0,0.0
737.805,27.86,1029.241,37.624,9.43,0.0,0.0,0.0,0.0,0.0
737.898,27.85,1029.281,37.68,9.49,0.0,0.0,0.0,0.0,0.0
738.005,27.85,1029.245,37.646,9.54,0.0,0.0,0.0,0.0,0.0
738.11,27.85,1029.254,37.68,9.59,0.0,0.0,0.0,0.0,0.0
738.275,27.83,1029.228,37.666,9.6,0.0,0.0,0.0,0.0,0.0
738.38,27.83,1029.232,37.587,9.64,0.0,0.0,0.0,0.0,0.0
738.444,27.93,1029.437,37.595,9.69,0.0,0.0,0.0,0.0,0.0
738.578,27.93,1029.431,37.63,9.74,0.0,0.0,0.0,0.0,0.0
738.645,27.93,1029.448,37.697,9.71,0.0,0.0,0.0,0.0,0.0
